Order	Lambda	Cal	Bkgrnd
	(um)	(DN/s/col)	(DN/s/pix)
5	1.2019415	360.85	0.224
5	1.2017672	335.16	0.18
5	1.2015928	349.63	0.188
5	1.2014185	369.24	0.227
5	1.2012442	364.74	0.234
5	1.20107	365.1	0.229
5	1.2008955	359.78	1.186
5	1.2007213	354.07	5.847
5	1.2005508	365.5	6.147
5	1.2003765	363.98	1.936
5	1.2002022	362.7	1.125
5	1.2000279	358.1	2.378
5	1.1998535	362.98	2.124
5	1.1996793	359.42	0.649
5	1.199505	358.35	0.192
5	1.1993306	368.63	0.176
5	1.1991563	347.15	0.245
5	1.198982	339.1	1.887
5	1.1988076	336.42	3.924
5	1.1986333	331.42	3.074
5	1.198459	352.05	1.453
5	1.1982846	361.2	1.692
5	1.1981103	364.46	1.169
5	1.1979359	365.98	0.32
5	1.1977617	356.76	0.463
5	1.1975874	342.11	1.227
5	1.1974169	335.55	2.114
5	1.1972425	358.61	1.769
5	1.1970682	362.29	1.319
5	1.1968938	356.72	1.758
5	1.1967195	357.93	1.626
5	1.1965451	360.15	0.733
5	1.1963708	353.84	0.199
5	1.1961964	351.86	0.157
5	1.1960222	356.25	0.157
5	1.1958477	350.74	0.156
5	1.1956735	344.87	0.121
5	1.1954991	341.71	0.177
5	1.1953248	346.61	0.37
5	1.1951504	346.63	0.597
5	1.1949761	340.53	0.538
5	1.1948017	351.1	0.281
5	1.1946273	356.89	0.155
5	1.1944568	347.14	0.134
5	1.1942825	351.44	0.137
5	1.1941081	354.22	0.185
5	1.1939337	355.2	0.322
5	1.1937594	352.19	0.482
5	1.193585	341.74	0.358
5	1.1934106	320.84	0.205
5	1.1932364	329.08	0.169
5	1.1930619	348.08	0.133
5	1.1928875	348.36	0.137
5	1.1927133	346.39	0.145
5	1.1925389	347.35	0.132
5	1.1923645	351.26	0.146
5	1.1921902	350.67	0.131
5	1.1920158	345.58	0.184
5	1.1918414	337.33	0.165
5	1.191667	335.86	0.214
5	1.1914965	343.99	0.238
5	1.1913221	342.51	0.205
5	1.1911477	338.32	0.213
5	1.1909734	335.67	0.268
5	1.190799	333.39	0.265
5	1.1906246	335.09	0.256
5	1.1904502	336.99	0.219
5	1.1902758	326.83	0.22
5	1.1901015	326.76	0.253
5	1.1899271	330.39	0.238
5	1.1897527	332.61	0.169
5	1.1895783	334.43	0.144
5	1.1894039	337.83	0.168
5	1.1892295	321.92	0.148
5	1.1890551	318.65	0.186
5	1.1888808	332.51	0.185
5	1.1887064	336.85	0.219
5	1.1885358	327.73	0.2
5	1.1883614	304.79	0.156
5	1.188187	296.11	0.127
5	1.1880126	295.43	0.111
5	1.1878382	318.5	0.129
5	1.1876638	306.08	0.136
5	1.1874894	290.84	0.089
5	1.187315	323.37	0.16
5	1.1871406	333.67	0.163
5	1.1869662	325.53	0.213
5	1.1867918	326.95	0.542
5	1.1866174	325.56	1.081
5	1.186443	319.53	0.923
5	1.1862686	324.8	0.335
5	1.1860942	332.39	0.126
5	1.1859198	327.86	0.139
5	1.1857454	322.51	0.127
5	1.1855748	328.34	0.102
5	1.1854004	325.18	0.147
5	1.185226	322.92	0.445
5	1.1850516	305.17	0.686
5	1.1848772	290.08	0.456
5	1.1847028	299.67	0.134
5	1.1845284	312.18	0.097
5	1.1843539	302.73	0.117
5	1.1841795	281.62	0.127
5	1.1840051	307.26	0.094
5	1.1838307	318.39	0.113
5	1.1836562	316.67	0.091
5	1.1834818	321.65	0.117
5	1.1833074	322.9	0.108
5	1.183133	325.47	0.108
5	1.1829586	319.82	0.106
5	1.182788	317.27	0.094
5	1.1826135	312.3	0.103
5	1.1824391	310.35	0.108
5	1.1822647	301.61	0.107
5	1.1820903	273.23	0.084
5	1.1819159	267.89	0.104
5	1.1817414	250.13	0.106
5	1.181567	283.7	0.112
5	1.1813926	305.35	0.123
5	1.1812181	303.49	0.127
5	1.1810436	310.95	0.151
5	1.1808692	309.12	0.156
5	1.1806948	310.51	0.14
5	1.1805204	313.69	0.143
5	1.1803459	312.39	0.131
5	1.1801715	308.88	0.124
5	1.1800008	312.09	0.117
5	1.1798264	305.18	0.108
5	1.179652	288.84	0.1
5	1.1794776	280.62	0.113
5	1.1793031	295.85	0.16
5	1.1791286	310.55	0.242
5	1.1789541	310.45	1.014
5	1.1787797	307.29	2.14
5	1.1786053	301.32	1.779
5	1.1784308	295.26	0.598
5	1.1782564	288.68	0.253
5	1.178082	299.81	0.186
5	1.1779075	299.1	0.134
5	1.1777331	269.97	0.111
5	1.1775585	254.14	0.128
5	1.1773841	273.6	0.204
5	1.1772134	292.8	0.66
5	1.177039	293.49	1.249
5	1.1768645	305.26	1.023
5	1.1766901	301.79	0.253
5	1.1765157	300.23	0.117
5	1.1763412	302.07	0.126
5	1.1761668	303.54	0.087
5	1.1759923	295.68	0.119
5	1.1758178	286.06	0.175
5	1.1756433	278.8	0.196
5	1.1754689	269.88	0.15
5	1.1752944	267.89	0.1
5	1.17512	277.66	0.105
5	1.1749455	289.43	0.101
5	1.1747711	286.63	0.112
5	1.1745965	294.5	0.106
5	1.1744258	292.86	0.103
5	1.1742514	273.38	0.086
5	1.1740769	251.82	0.091
5	1.1739024	246.78	0.077
5	1.173728	260.47	0.097
5	1.1735535	274.55	0.117
5	1.1733791	283.92	0.101
5	1.1732045	288.84	0.133
5	1.1730301	288.32	0.117
5	1.1728556	284.18	0.126
5	1.1726811	283.72	0.105
5	1.1725067	288.54	0.112
5	1.1723322	275.81	0.082
5	1.1721576	274.96	0.097
5	1.1719832	284.14	0.128
5	1.1718125	282.35	0.85
5	1.171638	282.24	3.28
5	1.1714635	286.27	3.713
5	1.1712891	280.22	1.418
5	1.1711146	277.37	0.206
5	1.17094	268.76	0.089
5	1.1707656	277.64	0.094
5	1.1705911	276.98	0.099
5	1.1704166	267.31	0.082
5	1.1702421	268.82	0.115
5	1.1700677	270.72	0.107
5	1.1698931	281.75	0.191
5	1.1697186	282.98	1.289
5	1.1695442	279.82	1.948
5	1.1693697	262.24	1.197
5	1.1691952	266.02	0.207
5	1.1690245	272.02	0.127
5	1.1688499	276.87	0.125
5	1.1686754	272.28	0.101
5	1.1685009	269.59	0.124
5	1.1683265	256.98	0.216
5	1.168152	263.54	0.261
5	1.1679775	272.15	0.272
5	1.1678029	263.25	0.205
5	1.1676284	259.27	0.149
5	1.167454	265.29	0.138
5	1.1672795	267.97	0.163
5	1.167105	256.84	0.136
5	1.1669304	257.05	0.084
5	1.1667559	253.12	0.067
5	1.1665814	245.98	0.078
5	1.1664107	255.33	0.077
5	1.1662362	258.49	0.073
5	1.1660616	252.65	0.089
5	1.1658871	240.12	0.091
5	1.1657126	230.29	0.077
5	1.1655381	244.78	0.101
5	1.1653636	260.24	0.287
5	1.165189	239.63	2.483
5	1.1650146	239.98	4.783
5	1.1648401	248.23	3.282
5	1.1646656	256.77	0.567
5	1.1644911	256.52	0.121
5	1.1643165	262.28	0.14
5	1.164142	264.16	0.153
5	1.1639675	257.72	0.178
5	1.1637967	246.33	0.173
5	1.1636221	238.04	0.168
5	1.1634476	246.92	0.126
5	1.1632731	251.38	0.134
5	1.1630986	256.72	0.167
5	1.1629241	258.66	0.963
5	1.1627495	256.51	2.27
5	1.162575	250.5	1.871
5	1.1624005	231.59	0.365
5	1.162226	218.07	0.088
5	1.1620514	229.97	0.075
5	1.1618769	248.8	0.084
5	1.1617024	245.23	0.102
5	1.1615279	239.09	0.073
5	1.161357	232.34	0.073
5	1.1611825	233.05	0.092
5	1.161008	242.04	0.183
5	1.1608335	237.95	0.152
5	1.160659	224.58	0.104
5	1.1604844	221.43	0.079
5	1.1603099	194.89	0.067
5	1.1601354	203.54	0.081
5	1.1599609	226.79	0.071
5	1.1597863	229.28	0.072
5	1.1596117	215.65	0.09
5	1.1594372	227.07	0.437
5	1.1592627	236.52	3.514
5	1.1590881	223.58	5.609
5	1.1589136	197.54	3.403
5	1.1587428	205.19	0.423
5	1.1585683	235.57	0.104
5	1.1583936	224.15	0.068
5	1.1582191	229.43	0.085
5	1.1580446	228.31	0.096
5	1.1578701	200.38	0.126
5	1.1576955	175.59	0.186
5	1.157521	204.62	0.204
5	1.1573464	216.53	0.122
5	1.1571718	212.51	0.086
5	1.1569973	221	0.119
5	1.1568228	232.79	0.183
5	1.1566483	223.56	0.485
5	1.1564736	200.69	0.736
5	1.1563028	198.9	0.547
5	1.1561283	223.84	0.139
5	1.1559538	220.24	0.072
5	1.1557791	183.26	0.082
5	1.1556046	159.04	0.062
5	1.1554301	196.38	0.065
5	1.1552556	207.18	0.089
5	1.1550809	210.44	0.072
5	1.1549064	195.73	0.078
5	1.1547319	205.14	0.076
5	1.1545573	209.3	0.083
5	1.1543827	176.04	0.07
5	1.1542082	163.82	0.137
5	1.1540337	165.66	1.513
5	1.1538591	160.27	4.21
5	1.1536882	171.94	3.737
5	1.1535136	180.64	0.813
5	1.153339	208.86	0.114
5	1.1531645	221.87	0.051
5	1.15299	218.42	0.088
5	1.1528153	178.55	0.074
5	1.1526408	115.47	0.06
5	1.1524663	116.05	0.039
5	1.1522917	178.99	0.07
5	1.1521171	178.06	0.082
5	1.1519426	147.56	0.126
5	1.151768	168.4	0.12
5	1.1515934	208.65	0.134
5	1.1514189	197.73	0.096
5	1.151248	168.16	0.07
5	1.1510733	170.88	0.105
5	1.1508988	181.98	0.109
5	1.1507242	171.38	0.106
5	1.1505497	189.98	0.07
5	1.1503751	203.2	0.076
5	1.1502005	190.02	0.049
5	1.150026	157.57	0.058
5	1.1498513	114.81	0.04
5	1.1496768	96.354	0.05
5	1.1495023	125.34	0.07
5	1.1493276	178.83	0.092
5	1.1491531	206.61	0.193
5	1.1489785	187.08	0.263
5	1.1488075	147.27	0.175
5	1.148633	136.49	0.077
5	1.1484584	184.94	0.083
5	1.1482838	206.89	0.097
5	1.1481092	208.35	0.108
5	1.1479347	204.57	0.14
5	1.1477602	180.47	0.11
5	1.1475855	138.25	0.053
5	1.147411	103.9	0.034
5	1.1472363	117.63	0.066
5	1.1470618	125.59	0.201
5	1.1468872	125.97	0.492
5	1.1467127	119.66	0.557
5	1.1465416	96.789	0.29
5	1.1463671	124.07	0.087
5	1.1461924	158.15	0.089
5	1.1460179	161.14	0.105
5	1.1458433	146.99	0.055
5	1.1456687	148.3	0.056
5	1.1454941	151.07	0.084
5	1.1453196	127.28	0.721
5	1.1451449	141.14	1.735
5	1.1449704	143.37	1.569
5	1.1447958	131.49	0.577
5	1.1446213	160.63	0.281
5	1.1444466	139.7	0.166
5	1.144272	98.64	0.445
5	1.144101	111.62	2.799
5	1.1439264	145.83	4.755
5	1.1437519	141.83	3.204
5	1.1435772	148.08	0.485
5	1.1434027	185.69	0.083
5	1.1432281	197.83	0.075
5	1.1430534	191.45	0.069
5	1.1428789	182.68	0.065
5	1.1427042	174.88	0.088
5	1.1425297	184.11	0.13
5	1.1423551	174.86	0.106
5	1.1421804	156.97	0.059
5	1.1420059	150.94	0.046
5	1.1418349	174.78	0.049
5	1.1416602	168.45	0.047
5	1.1414857	143	0.052
5	1.141311	142.51	0.06
5	1.1411364	168.1	0.045
5	1.1409619	144.86	0.022
5	1.1407872	115.37	0.024
5	1.1406126	143.9	0.031
5	1.1404381	179.66	0.059
5	1.1402634	184.19	0.059
5	1.1400888	159.39	0.015
5	1.1399143	126.24	0.03
5	1.1397396	131.48	0.033
5	1.139565	169.03	0.05
5	1.1393939	187.78	0.069
5	1.1392194	190.42	0.099
5	1.1390448	189.73	0.155
5	1.1388701	183.43	0.205
5	1.1386956	156.45	0.161
5	1.138521	125.83	0.099
5	1.1383463	118.06	0.058
5	1.1381718	156.85	0.062
5	1.1379972	175.62	0.139
5	1.1378225	162.04	0.132
5	1.1376479	139.69	0.104
5	1.1374733	125.92	0.078
5	1.1372987	160.02	0.051
5	1.1371276	175.98	0.035
5	1.136953	174.81	0.039
5	1.1367784	171.75	0.047
5	1.1366037	169.41	0.011
5	1.1364292	162.62	0.025
5	1.1362545	132.23	0.034
5	1.1360799	90.83	0.048
5	1.1359053	77.295	0.055
5	1.1357307	124.86	0.178
5	1.1355561	149.64	0.617
5	1.1353815	130.38	1.028
5	1.1352068	87.708	0.699
5	1.1350323	44.501	0.174
5	1.1348611	28.664	0.028
5	1.1346865	15.171	0.014
5	1.1345119	30.563	0.027
5	1.1343373	62.43	0.037
5	1.1341627	86.903	0.013
5	1.133988	85.574	0.042
5	1.1338134	98.88	0.049
5	1.1336389	93.777	0.033
5	1.1334642	75.242	0.098
5	1.1332896	93.969	0.718
5	1.1331149	116.21	1.563
5	1.1329403	138.62	1.343
6	1.2392799	131.33	0.278
6	1.2391386	129.11	0.22
6	1.2389972	128.21	0.162
6	1.238856	127.56	0.151
6	1.2387146	127.19	0.125
6	1.2385733	127.47	0.143
6	1.2384319	130.08	0.122
6	1.2382907	130.37	0.14
6	1.2381493	129.84	0.134
6	1.238008	131.19	0.143
6	1.2378666	131.12	0.157
6	1.2377254	133.83	0.169
6	1.237584	133.3	0.168
6	1.2374426	132.99	0.15
6	1.2373012	135.97	0.147
6	1.23716	134.82	0.145
6	1.2370186	132.92	0.14
6	1.2368772	137.91	0.136
6	1.2367358	135.35	0.132
6	1.2365944	134.5	0.194
6	1.2364531	135.91	0.211
6	1.2363117	135.66	0.26
6	1.2361703	134.76	0.248
6	1.2360289	136.25	0.203
6	1.2358875	136.97	0.13
6	1.2357461	138.4	0.126
6	1.2356048	137.4	0.211
6	1.2354634	137.6	0.304
6	1.235322	137.43	1.698
6	1.2351806	137.96	5.235
6	1.2350392	134.42	4.928
6	1.2348977	137.41	1.277
6	1.2347564	139.16	0.189
6	1.234615	140.17	0.152
6	1.2344735	140.44	0.124
6	1.2343349	138.47	0.128
6	1.2341934	139.77	0.136
6	1.2340521	140.94	0.129
6	1.2339106	136.68	0.121
6	1.2337692	141.35	0.151
6	1.2336277	140.73	0.163
6	1.2334863	143.93	0.173
6	1.2333448	142.42	0.147
6	1.2332034	144.27	0.147
6	1.2330619	141.12	0.182
6	1.2329205	144.44	0.186
6	1.232779	142.12	0.534
6	1.2326375	143.14	2.407
6	1.232496	142.94	2.631
6	1.2323546	144.63	0.936
6	1.2322131	145.66	0.188
6	1.2320716	145.82	0.132
6	1.2319301	146.68	0.157
6	1.2317886	144.33	0.143
6	1.2316471	146.82	0.2
6	1.2315058	148.55	0.26
6	1.2313643	151.93	0.26
6	1.2312227	147.99	0.202
6	1.2310812	150.48	0.194
6	1.2309396	148.93	0.184
6	1.2307981	150.46	0.215
6	1.2306566	148.82	0.195
6	1.2305151	151.98	0.2
6	1.2303736	153.38	0.214
6	1.2302321	150.72	0.247
6	1.2300906	150.72	0.212
6	1.229949	151	0.197
6	1.2298075	152.71	0.291
6	1.229666	152.96	0.215
6	1.2295244	151.41	0.187
6	1.2293829	153.85	0.183
6	1.2292441	153	0.206
6	1.2291026	154.07	0.202
6	1.228961	156.14	0.324
6	1.2288195	151.6	3.571
6	1.2286779	153.86	7.518
6	1.2285362	155.81	5.77
6	1.2283947	155.65	0.724
6	1.2282531	157.92	0.188
6	1.2281116	159.21	0.156
6	1.22797	155.01	0.15
6	1.2278284	155.92	0.127
6	1.2276869	157.95	0.138
6	1.2275453	157.68	0.151
6	1.2274036	155.72	0.133
6	1.227262	157	0.157
6	1.2271204	155.71	0.138
6	1.2269789	153.33	0.142
6	1.2268373	154.78	0.143
6	1.2266957	158.53	0.155
6	1.226554	159.32	0.146
6	1.2264124	159.18	0.15
6	1.2262708	161.38	0.138
6	1.2261292	159.96	0.153
6	1.2259876	160.81	0.358
6	1.2258459	163.69	2.573
6	1.2257042	163.91	3.321
6	1.2255626	163.08	1.657
6	1.225421	164.08	0.266
6	1.2252793	160.12	0.194
6	1.2251377	164.74	0.222
6	1.224996	165.32	0.315
6	1.2248544	168.11	0.313
6	1.2247127	166.7	0.283
6	1.224571	165.6	0.191
6	1.2244294	165.78	0.168
6	1.2242905	164.05	0.181
6	1.2241488	165.05	0.25
6	1.2240071	167	0.341
6	1.2238654	168.51	0.376
6	1.2237238	165.79	0.301
6	1.223582	164.28	0.238
6	1.2234403	168.96	0.183
6	1.2232987	171.64	0.195
6	1.2231569	168.34	0.468
6	1.2230152	168.37	4.945
6	1.2228736	168.96	6.95
6	1.2227318	168.42	4.066
6	1.2225901	167.56	0.385
6	1.2224483	166.74	0.201
6	1.2223067	174.18	0.181
6	1.222165	174.03	0.182
6	1.2220232	174.46	0.172
6	1.2218815	170.68	0.127
6	1.2217398	167.61	0.129
6	1.221598	168.94	0.173
6	1.2214563	172.44	0.162
6	1.2213145	170.4	0.207
6	1.2211728	176.05	0.244
6	1.2210311	178.33	0.266
6	1.2208893	176.61	0.223
6	1.2207475	178.64	0.181
6	1.2206057	175.82	0.15
6	1.220464	178.97	0.176
6	1.2203223	175.71	0.162
6	1.2201804	175.92	0.156
6	1.2200387	179.58	0.167
6	1.2198969	176.92	0.192
6	1.2197551	176.2	1.328
6	1.2196161	177.09	2.61
6	1.2194743	176.16	1.982
6	1.2193325	175.37	0.338
6	1.2191907	178.82	0.172
6	1.2190489	178.52	0.162
6	1.2189071	179.79	0.149
6	1.2187653	176.4	0.173
6	1.2186234	179.39	0.143
6	1.2184817	182.25	0.131
6	1.2183398	180.18	0.169
6	1.2181979	181.35	0.257
6	1.2180562	183.91	0.496
6	1.2179143	183.01	0.589
6	1.2177725	183.73	0.381
6	1.2176306	189.66	0.201
6	1.2174889	183.31	0.144
6	1.217347	184.29	0.183
6	1.2172052	189.74	0.19
6	1.2170633	191.46	0.156
6	1.2169214	187.8	0.153
6	1.2167796	180.54	0.192
6	1.2166377	186.89	0.183
6	1.2164959	189.16	0.201
6	1.216354	190.27	0.221
6	1.2162122	187.66	0.243
6	1.2160703	192.37	0.194
6	1.2159283	193.56	0.22
6	1.2157865	191.41	0.258
6	1.2156446	196.91	0.757
6	1.2155027	195.34	1.515
6	1.2153609	190.95	1.371
6	1.2152189	193.94	0.471
6	1.215077	194.59	0.204
6	1.2149378	189.84	0.287
6	1.2147959	188.86	0.328
6	1.2146541	191.63	0.217
6	1.2145121	194.14	0.239
6	1.2143703	192.27	0.347
6	1.2142283	191.77	0.453
6	1.2140864	192.03	0.376
6	1.2139444	192.15	0.236
6	1.2138025	195.93	0.499
6	1.2136606	199.66	3.33
6	1.2135186	200.39	4.217
6	1.2133766	202.13	2.162
6	1.2132348	200.53	0.662
6	1.2130928	202.14	0.722
6	1.2129508	201.75	0.531
6	1.2128088	205.28	0.239
6	1.212667	207.32	0.199
6	1.212525	200.93	0.3
6	1.212383	197.64	4.644
6	1.2122411	195.64	10.659
6	1.2120991	206.86	9.032
6	1.2119571	203.2	2.031
6	1.2118151	203.92	0.67
6	1.2116731	207.28	0.219
6	1.2115312	204.67	0.188
6	1.2113892	197.08	0.176
6	1.2112472	188.9	0.163
6	1.2111051	202.68	0.156
6	1.2109631	209.93	0.157
6	1.2108212	212.11	0.137
6	1.2106792	212.7	0.166
6	1.2105398	214.94	0.138
6	1.2103978	214.57	0.153
6	1.2102559	214.81	0.126
6	1.2101138	210.28	0.153
6	1.2099718	203.68	0.163
6	1.2098297	201.27	0.246
6	1.2096877	215.32	0.329
6	1.2095456	214.44	0.296
6	1.2094036	213.43	0.202
6	1.2092615	209.14	0.153
6	1.2091196	197.46	0.14
6	1.2089775	206.07	0.151
6	1.2088355	215	0.145
6	1.2086934	216.66	0.173
6	1.2085513	217.33	0.157
6	1.2084093	213.34	0.179
6	1.2082672	212.2	0.22
6	1.2081251	203.2	0.178
6	1.207983	210.94	0.194
6	1.2078409	218.95	0.198
6	1.2076989	218.31	0.182
6	1.2075568	219.68	0.182
6	1.2074147	215.81	0.199
6	1.2072726	216.92	0.204
6	1.2071306	219.16	0.212
6	1.2069885	216.38	0.169
6	1.2068464	218.06	0.186
6	1.2067043	219.1	0.243
6	1.2065622	218.9	0.234
6	1.2064201	212.92	0.216
6	1.2062778	223.88	0.211
6	1.2061385	225.48	0.208
6	1.2059963	225	0.27
6	1.2058542	229	0.472
6	1.2057121	226.69	1.342
6	1.20557	229.59	2.177
6	1.2054278	229.18	1.726
6	1.2052857	233.6	0.271
6	1.2051436	224.88	0.143
6	1.2050014	207.47	0.16
6	1.2048593	217.14	0.151
6	1.204717	231.12	0.16
6	1.2045749	230.99	0.22
6	1.2044327	232.82	0.336
6	1.2042906	230.55	0.413
6	1.2041484	229.73	0.3
6	1.2040062	221.56	0.163
6	1.2038641	199.9	0.149
6	1.2037219	182.28	0.139
6	1.2035797	198.7	0.173
6	1.2034376	229.01	0.263
6	1.2032954	231.34	0.703
6	1.2031531	233.1	4.547
6	1.2030109	235.57	5.437
6	1.2028687	239.38	2.569
6	1.2027266	237.25	0.652
6	1.2025844	240.35	0.98
6	1.2024422	235.56	2.464
6	1.2023	243.64	2.278
6	1.2021577	245.39	0.574
6	1.2020181	239.69	0.198
6	1.2018759	228.4	0.16
6	1.2017337	213.78	0.15
6	1.2015915	238.73	0.18
6	1.2014493	240.82	0.196
6	1.2013069	237.31	0.209
6	1.2011647	241.05	0.145
6	1.2010225	245.76	0.188
6	1.2008803	239.17	1.033
6	1.200738	236.51	4.888
6	1.2005957	242.94	4.945
6	1.2004535	247.09	1.345
6	1.2003112	245.03	0.527
6	1.200169	244.19	0.887
6	1.2000266	243.51	1.894
6	1.1998844	251.01	1.698
6	1.1997422	244.79	0.404
6	1.1995999	244.49	0.165
6	1.1994575	248.54	0.166
6	1.1993153	249.94	0.147
6	1.199173	239.09	0.169
6	1.1990308	233.2	0.737
6	1.1988884	237.84	3.191
6	1.1987461	229.63	3.11
6	1.1986039	237.04	1.026
6	1.1984615	247.96	0.967
6	1.1983192	250.47	1.426
6	1.1981769	256.83	0.964
6	1.1980345	255.63	0.313
6	1.1978948	259.34	0.219
6	1.1977526	254	0.343
6	1.1976103	243.85	1.037
6	1.1974679	235.05	1.63
6	1.1973256	255.43	1.492
6	1.1971833	259.39	1.038
6	1.1970409	259.81	0.868
6	1.1968986	260.84	1.442
6	1.1967561	262.3	1.405
6	1.1966138	262.06	0.6
6	1.1964715	261.99	0.152
6	1.1963291	255.43	0.148
6	1.1961868	259.91	0.152
6	1.1960443	264.86	0.133
6	1.195902	265.24	0.157
6	1.1957597	256.8	0.159
6	1.1956173	256.9	0.187
6	1.1954749	253.37	0.199
6	1.1953325	261.01	0.35
6	1.1951901	261.61	0.552
6	1.1950477	259.38	0.533
6	1.1949053	260.76	0.298
6	1.1947629	273.86	0.148
6	1.1946205	270.09	0.16
6	1.1944782	264.32	0.146
6	1.1943357	269.95	0.169
6	1.1941934	274.42	0.162
6	1.1940509	270.7	0.208
6	1.1939111	272.44	0.427
6	1.1937686	277.83	0.491
6	1.1936263	266.5	0.348
6	1.1934838	255.03	0.213
6	1.1933414	250.49	0.207
6	1.1931989	269.14	0.179
6	1.1930565	276.37	0.132
6	1.192914	278.35	0.135
6	1.1927717	275.95	0.147
6	1.1926292	278.06	0.147
6	1.1924868	277.01	0.157
6	1.1923443	281.09	0.169
6	1.1922019	281.12	0.163
6	1.1920593	278.22	0.167
6	1.1919168	272.32	0.182
6	1.1917744	267.28	0.183
6	1.1916319	282.24	0.237
6	1.1914895	286.41	0.269
6	1.191347	280.34	0.209
6	1.1912045	280.99	0.202
6	1.191062	277.03	0.233
6	1.1909195	273.32	0.228
6	1.1907771	270.8	0.243
6	1.1906345	281.16	0.25
6	1.190492	284.85	0.21
6	1.1903495	282.28	0.148
6	1.190207	269.17	0.232
6	1.1900671	277.77	0.252
6	1.1899246	280.02	0.223
6	1.189782	281.29	0.154
6	1.1896396	284.03	0.143
6	1.189497	285.51	0.173
6	1.1893544	287.74	0.155
6	1.189212	273.91	0.161
6	1.1890694	278.15	0.182
6	1.1889268	291.6	0.189
6	1.1887844	293.36	0.237
6	1.1886418	290.79	0.209
6	1.1884992	273.35	0.17
6	1.1883566	265.09	0.133
6	1.1882141	262.62	0.169
6	1.1880716	255.6	0.123
6	1.187929	287.39	0.128
6	1.1877865	282.37	0.141
6	1.1876439	254.38	0.131
6	1.1875013	257.84	0.117
6	1.1873587	298.71	0.15
6	1.1872162	297.11	0.172
6	1.1870736	300.56	0.197
6	1.186931	297.72	0.228
6	1.1867883	290.44	0.586
6	1.1866457	295.02	1.179
6	1.1865032	295.16	1.001
6	1.1863631	292.1	0.37
6	1.1862205	303.9	0.134
6	1.186078	305.87	0.131
6	1.1859354	304.42	0.115
6	1.1857927	302.87	0.158
6	1.1856501	309.67	0.145
6	1.1855074	308.6	0.134
6	1.1853648	305.5	0.182
6	1.1852223	303.32	0.647
6	1.1850796	286.54	0.817
6	1.184937	267.9	0.482
6	1.1847943	279.88	0.126
6	1.1846516	289.07	0.129
6	1.184509	304.35	0.135
6	1.1843663	284.02	0.128
6	1.1842238	259.37	0.116
6	1.1840811	293.34	0.13
6	1.1839384	309.93	0.107
6	1.1837957	304.88	0.143
6	1.1836531	309.24	0.154
6	1.1835104	308.46	0.126
6	1.1833677	315.86	0.138
6	1.183225	314.49	0.129
6	1.1830823	305.78	0.116
6	1.1829396	310.85	0.12
6	1.1827971	309.83	0.105
6	1.1826569	302.25	0.124
6	1.1825142	304.15	0.121
6	1.1823715	313.55	0.128
6	1.1822288	292.73	0.128
6	1.1820861	265.86	0.102
6	1.1819434	274.08	0.168
6	1.1818006	242.92	0.139
6	1.1816579	271.92	0.182
6	1.1815152	311.51	0.158
6	1.1813725	311.25	0.143
6	1.1812298	310.04	0.131
6	1.181087	318.9	0.167
6	1.1809443	319.64	0.211
6	1.1808016	317.63	0.152
6	1.1806588	320.1	0.196
6	1.1805161	324.16	0.253
6	1.1803734	321.81	0.2
6	1.1802306	328.01	0.15
6	1.1800879	323.77	0.127
6	1.1799451	320.68	0.131
6	1.1798024	314.31	0.138
6	1.1796596	305.38	0.131
6	1.1795168	292.36	0.149
6	1.1793741	307.34	0.154
6	1.1792313	331.98	0.258
6	1.1790911	333.87	0.332
6	1.1789483	336.88	1.207
6	1.1788055	337.97	2.823
6	1.1786627	333.45	2.377
6	1.17852	332.23	0.681
6	1.1783772	313.83	0.292
6	1.1782343	312.86	0.301
6	1.1780915	333.92	0.226
6	1.1779487	329.39	0.149
6	1.1778059	303.82	0.134
6	1.1776631	271.91	0.141
6	1.1775203	284.48	0.146
6	1.1773775	310.03	0.239
6	1.1772346	329.8	0.557
6	1.1770918	336.91	1.662
6	1.176949	341.35	1.521
6	1.1768062	343.84	0.414
6	1.1766634	338.29	0.162
6	1.1765205	335.7	0.124
6	1.1763777	338.62	0.131
6	1.1762348	342.42	0.129
6	1.176092	345.39	0.143
6	1.1759491	340.07	0.154
6	1.1758063	322.93	0.236
6	1.1756635	317.04	0.235
6	1.175523	309.8	0.182
6	1.1753802	300.67	0.131
6	1.1752373	310.28	0.13
6	1.1750945	334.86	0.145
6	1.1749516	339.9	0.141
6	1.1748087	340.28	0.122
6	1.1746658	342.74	0.136
6	1.174523	352.07	0.116
6	1.1743801	340.77	0.137
6	1.1742371	312.76	0.131
6	1.1740943	293.33	0.143
6	1.1739514	293.64	0.104
6	1.1738085	299.77	0.129
6	1.1736656	328.4	0.139
6	1.1735227	328.02	0.121
6	1.1733798	349.17	0.145
6	1.1732368	346.24	0.149
6	1.1730939	341.54	0.155
6	1.172951	341.81	0.161
6	1.1728081	336.76	0.167
6	1.1726651	352.26	0.158
6	1.1725222	350.93	0.156
6	1.1723793	335.78	0.155
6	1.1722363	327.01	0.135
6	1.1720959	351.94	0.153
6	1.171953	355.17	0.165
6	1.17181	343	0.744
6	1.1716671	350.21	4.971
6	1.1715242	352.72	5.81
6	1.1713811	356.4	2.487
6	1.1712382	356.16	0.316
6	1.1710953	343.09	0.159
6	1.1709523	331.87	0.16
6	1.1708093	354.22	0.142
